id,account,password,nickname,diamonds,gold,±¸×¢
3748,12345673748,879150,cs3748,100,0,
3749,12345673749,116453,cs3749,100,0,
3750,12345673750,656419,cs3750,100,0,
3751,12345673751,362041,cs3751,100,0,
3752,12345673752,638844,cs3752,100,0,
3753,12345673753,169800,cs3753,100,0,
3754,12345673754,880970,cs3754,100,0,
3755,12345673755,312744,cs3755,100,0,
3756,12345673756,383839,cs3756,100,0,
3757,12345673757,138322,cs3757,100,0,
3758,12345673758,152838,cs3758,100,0,
3759,12345673759,101823,cs3759,100,0,
3760,12345673760,974645,cs3760,100,0,
3761,12345673761,612308,cs3761,100,0,
3762,12345673762,325526,cs3762,100,0,
3763,12345673763,177066,cs3763,100,0,
3764,12345673764,515547,cs3764,100,0,
3765,12345673765,860781,cs3765,100,0,
3766,12345673766,442617,cs3766,100,0,
3767,12345673767,913663,cs3767,100,0,
3768,12345673768,616720,cs3768,100,0,
3769,12345673769,501956,cs3769,100,0,
3770,12345673770,834194,cs3770,100,0,
3771,12345673771,261801,cs3771,100,0,
3772,12345673772,306216,cs3772,100,0,
3773,12345673773,981102,cs3773,100,0,
3774,12345673774,120757,cs3774,100,0,
3775,12345673775,868690,cs3775,100,0,
3776,12345673776,679144,cs3776,100,0,
3777,12345673777,939907,cs3777,100,0,
3778,12345673778,738444,cs3778,100,0,
3779,12345673779,382079,cs3779,100,0,
3780,12345673780,850556,cs3780,100,0,
3781,12345673781,475745,cs3781,100,0,
3782,12345673782,157127,cs3782,100,0,
3783,12345673783,120110,cs3783,100,0,
3784,12345673784,408651,cs3784,100,0,
3785,12345673785,445317,cs3785,100,0,
3786,12345673786,213032,cs3786,100,0,
3787,12345673787,189506,cs3787,100,0,
3788,12345673788,784982,cs3788,100,0,
3789,12345673789,306451,cs3789,100,0,
3790,12345673790,987423,cs3790,100,0,
3791,12345673791,369531,cs3791,100,0,
3792,12345673792,997193,cs3792,100,0,
3793,12345673793,219240,cs3793,100,0,
3794,12345673794,422805,cs3794,100,0,
3795,12345673795,406586,cs3795,100,0,
3796,12345673796,695135,cs3796,100,0,
3797,12345673797,515862,cs3797,100,0,
3798,12345673798,141905,cs3798,100,0,
3799,12345673799,481182,cs3799,100,0,
3800,12345673800,550542,cs3800,100,0,
3801,12345673801,577131,cs3801,100,0,
3802,12345673802,735127,cs3802,100,0,
3803,12345673803,783004,cs3803,100,0,
3804,12345673804,454736,cs3804,100,0,
3805,12345673805,229381,cs3805,100,0,
3806,12345673806,278858,cs3806,100,0,
3807,12345673807,474371,cs3807,100,0,
3808,12345673808,247935,cs3808,100,0,
3809,12345673809,655916,cs3809,100,0,
3810,12345673810,215951,cs3810,100,0,
3811,12345673811,716914,cs3811,100,0,
3812,12345673812,339547,cs3812,100,0,
3813,12345673813,457817,cs3813,100,0,
3814,12345673814,345830,cs3814,100,0,
3815,12345673815,744076,cs3815,100,0,
3816,12345673816,718294,cs3816,100,0,
3817,12345673817,242643,cs3817,100,0,
3818,12345673818,446824,cs3818,100,0,
3819,12345673819,979769,cs3819,100,0,
3820,12345673820,139466,cs3820,100,0,
3821,12345673821,930995,cs3821,100,0,
3822,12345673822,708714,cs3822,100,0,
3823,12345673823,797877,cs3823,100,0,
3824,12345673824,386777,cs3824,100,0,
3825,12345673825,580818,cs3825,100,0,
3826,12345673826,331196,cs3826,100,0,
3827,12345673827,261472,cs3827,100,0,
3828,12345673828,251607,cs3828,100,0,
3829,12345673829,645929,cs3829,100,0,
3830,12345673830,972947,cs3830,100,0,
3831,12345673831,902103,cs3831,100,0,
3832,12345673832,371486,cs3832,100,0,
3833,12345673833,279075,cs3833,100,0,
3834,12345673834,622411,cs3834,100,0,
3835,12345673835,147123,cs3835,100,0,
3836,12345673836,543456,cs3836,100,0,
3837,12345673837,823064,cs3837,100,0,
3838,12345673838,501866,cs3838,100,0,
3839,12345673839,634094,cs3839,100,0,
3840,12345673840,684164,cs3840,100,0,
3841,12345673841,565508,cs3841,100,0,
3842,12345673842,354310,cs3842,100,0,
3843,12345673843,838174,cs3843,100,0,
3844,12345673844,260098,cs3844,100,0,
3845,12345673845,929066,cs3845,100,0,
3846,12345673846,300455,cs3846,100,0,
3847,12345673847,933041,cs3847,100,0,
3848,12345673848,859380,cs3848,100,0,
3849,12345673849,795085,cs3849,100,0,
3850,12345673850,926172,cs3850,100,0,
3851,12345673851,930946,cs3851,100,0,
3852,12345673852,966378,cs3852,100,0,
3853,12345673853,864212,cs3853,100,0,
3854,12345673854,781511,cs3854,100,0,
3855,12345673855,684337,cs3855,100,0,
3856,12345673856,513304,cs3856,100,0,
3857,12345673857,330177,cs3857,100,0,
3858,12345673858,306310,cs3858,100,0,
3859,12345673859,935385,cs3859,100,0,
3860,12345673860,690632,cs3860,100,0,
3861,12345673861,202909,cs3861,100,0,
3862,12345673862,661123,cs3862,100,0,
3863,12345673863,641257,cs3863,100,0,
3864,12345673864,828771,cs3864,100,0,
3865,12345673865,775664,cs3865,100,0,
3866,12345673866,427295,cs3866,100,0,
3867,12345673867,429956,cs3867,100,0,
3868,12345673868,282100,cs3868,100,0,
3869,12345673869,592512,cs3869,100,0,
3870,12345673870,191726,cs3870,100,0,
3871,12345673871,574657,cs3871,100,0,
3872,12345673872,777313,cs3872,100,0,
3873,12345673873,119355,cs3873,100,0,
3874,12345673874,309894,cs3874,100,0,
3875,12345673875,648695,cs3875,100,0,
3876,12345673876,349606,cs3876,100,0,
3877,12345673877,378281,cs3877,100,0,
3878,12345673878,517113,cs3878,100,0,
3879,12345673879,984595,cs3879,100,0,
3880,12345673880,165813,cs3880,100,0,
3881,12345673881,404720,cs3881,100,0,
3882,12345673882,104447,cs3882,100,0,
3883,12345673883,730088,cs3883,100,0,
3884,12345673884,768207,cs3884,100,0,
3885,12345673885,353520,cs3885,100,0,
3886,12345673886,206932,cs3886,100,0,
3887,12345673887,194572,cs3887,100,0,
3888,12345673888,931860,cs3888,100,0,
3889,12345673889,535056,cs3889,100,0,
3890,12345673890,432613,cs3890,100,0,
3891,12345673891,940063,cs3891,100,0,
3892,12345673892,902002,cs3892,100,0,
3893,12345673893,454264,cs3893,100,0,
3894,12345673894,468357,cs3894,100,0,
3895,12345673895,431855,cs3895,100,0,
3896,12345673896,156474,cs3896,100,0,
3897,12345673897,447434,cs3897,100,0,
3898,12345673898,201236,cs3898,100,0,
3899,12345673899,968645,cs3899,100,0,
3900,12345673900,226020,cs3900,100,0,
3901,12345673901,374640,cs3901,100,0,
3902,12345673902,166634,cs3902,100,0,
3903,12345673903,417233,cs3903,100,0,
3904,12345673904,256906,cs3904,100,0,
3905,12345673905,268361,cs3905,100,0,
3906,12345673906,511088,cs3906,100,0,
3907,12345673907,448528,cs3907,100,0,
3908,12345673908,507941,cs3908,100,0,
3909,12345673909,917189,cs3909,100,0,
3910,12345673910,883321,cs3910,100,0,
3911,12345673911,666396,cs3911,100,0,
3912,12345673912,186682,cs3912,100,0,
3913,12345673913,484481,cs3913,100,0,
3914,12345673914,594994,cs3914,100,0,
3915,12345673915,966405,cs3915,100,0,
3916,12345673916,339162,cs3916,100,0,
3917,12345673917,797173,cs3917,100,0,
3918,12345673918,460064,cs3918,100,0,
3919,12345673919,362336,cs3919,100,0,
3920,12345673920,552638,cs3920,100,0,
3921,12345673921,802380,cs3921,100,0,
3922,12345673922,188911,cs3922,100,0,
3923,12345673923,315445,cs3923,100,0,
3924,12345673924,749753,cs3924,100,0,
3925,12345673925,359826,cs3925,100,0,
3926,12345673926,552144,cs3926,100,0,
3927,12345673927,596635,cs3927,100,0,
3928,12345673928,701050,cs3928,100,0,
3929,12345673929,750517,cs3929,100,0,
3930,12345673930,564535,cs3930,100,0,
3931,12345673931,570967,cs3931,100,0,
3932,12345673932,958577,cs3932,100,0,
3933,12345673933,573217,cs3933,100,0,
3934,12345673934,737189,cs3934,100,0,
3935,12345673935,284080,cs3935,100,0,
3936,12345673936,210362,cs3936,100,0,
3937,12345673937,920717,cs3937,100,0,
3938,12345673938,875979,cs3938,100,0,
3939,12345673939,315240,cs3939,100,0,
3940,12345673940,985131,cs3940,100,0,
3941,12345673941,766616,cs3941,100,0,
3942,12345673942,592786,cs3942,100,0,
3943,12345673943,934872,cs3943,100,0,
3944,12345673944,251072,cs3944,100,0,
3945,12345673945,741867,cs3945,100,0,
3946,12345673946,716508,cs3946,100,0,
3947,12345673947,426519,cs3947,100,0,
3948,12345673948,715109,cs3948,100,0,
3949,12345673949,505030,cs3949,100,0,
3950,12345673950,774374,cs3950,100,0,
3951,12345673951,885443,cs3951,100,0,
3952,12345673952,314366,cs3952,100,0,
3953,12345673953,799664,cs3953,100,0,
3954,12345673954,948909,cs3954,100,0,
3955,12345673955,604492,cs3955,100,0,
3956,12345673956,410000,cs3956,100,0,
3957,12345673957,921644,cs3957,100,0,
3958,12345673958,226713,cs3958,100,0,
3959,12345673959,614367,cs3959,100,0,
3960,12345673960,173358,cs3960,100,0,
3961,12345673961,155400,cs3961,100,0,
3962,12345673962,745599,cs3962,100,0,
3963,12345673963,514397,cs3963,100,0,
3964,12345673964,728649,cs3964,100,0,
3965,12345673965,266879,cs3965,100,0,
3966,12345673966,959941,cs3966,100,0,
3967,12345673967,563926,cs3967,100,0,
3968,12345673968,584853,cs3968,100,0,
3969,12345673969,492248,cs3969,100,0,
3970,12345673970,111015,cs3970,100,0,
3971,12345673971,807631,cs3971,100,0,
3972,12345673972,237775,cs3972,100,0,
3973,12345673973,964888,cs3973,100,0,
3974,12345673974,865210,cs3974,100,0,
3975,12345673975,112031,cs3975,100,0,
3976,12345673976,357583,cs3976,100,0,
3977,12345673977,450457,cs3977,100,0,
3978,12345673978,898257,cs3978,100,0,
3979,12345673979,354493,cs3979,100,0,
3980,12345673980,222141,cs3980,100,0,
3981,12345673981,124222,cs3981,100,0,
3982,12345673982,132849,cs3982,100,0,
3983,12345673983,325326,cs3983,100,0,
3984,12345673984,936683,cs3984,100,0,
3985,12345673985,144674,cs3985,100,0,
3986,12345673986,367581,cs3986,100,0,
3987,12345673987,516503,cs3987,100,0,
3988,12345673988,695386,cs3988,100,0,
3989,12345673989,384328,cs3989,100,0,
3990,12345673990,784327,cs3990,100,0,
3991,12345673991,467916,cs3991,100,0,
3992,12345673992,995323,cs3992,100,0,
3993,12345673993,471423,cs3993,100,0,
3994,12345673994,854968,cs3994,100,0,
3995,12345673995,998053,cs3995,100,0,
3996,12345673996,360089,cs3996,100,0,
3997,12345673997,319832,cs3997,100,0,
3998,12345673998,625659,cs3998,100,0,
3999,12345673999,553764,cs3999,100,0,
4000,12345674000,488271,cs4000,100,0,
4001,12345674001,832823,cs4001,100,0,
4002,12345674002,454035,cs4002,100,0,
4003,12345674003,105848,cs4003,100,0,
4004,12345674004,870842,cs4004,100,0,
4005,12345674005,882124,cs4005,100,0,
4006,12345674006,339825,cs4006,100,0,
4007,12345674007,527752,cs4007,100,0,
4008,12345674008,603128,cs4008,100,0,
4009,12345674009,603064,cs4009,100,0,
4010,12345674010,383970,cs4010,100,0,
4011,12345674011,182656,cs4011,100,0,
4012,12345674012,541252,cs4012,100,0,
4013,12345674013,951455,cs4013,100,0,
4014,12345674014,731250,cs4014,100,0,
4015,12345674015,637248,cs4015,100,0,
4016,12345674016,545245,cs4016,100,0,
4017,12345674017,289539,cs4017,100,0,
4018,12345674018,808956,cs4018,100,0,
4019,12345674019,865960,cs4019,100,0,
4020,12345674020,304581,cs4020,100,0,
4021,12345674021,142491,cs4021,100,0,
4022,12345674022,287546,cs4022,100,0,
4023,12345674023,404349,cs4023,100,0,
4024,12345674024,694799,cs4024,100,0,
4025,12345674025,678423,cs4025,100,0,
4026,12345674026,583744,cs4026,100,0,
4027,12345674027,242372,cs4027,100,0,
4028,12345674028,573791,cs4028,100,0,
4029,12345674029,875474,cs4029,100,0,
4030,12345674030,361790,cs4030,100,0,
4031,12345674031,988545,cs4031,100,0,
4032,12345674032,963709,cs4032,100,0,
4033,12345674033,987720,cs4033,100,0,
4034,12345674034,406447,cs4034,100,0,
4035,12345674035,338507,cs4035,100,0,
4036,12345674036,694487,cs4036,100,0,
4037,12345674037,914632,cs4037,100,0,
4038,12345674038,214546,cs4038,100,0,
4039,12345674039,563801,cs4039,100,0,
4040,12345674040,728102,cs4040,100,0,
4041,12345674041,625369,cs4041,100,0,
4042,12345674042,766070,cs4042,100,0,
4043,12345674043,446875,cs4043,100,0,
4044,12345674044,113430,cs4044,100,0,
4045,12345674045,610294,cs4045,100,0,
4046,12345674046,918617,cs4046,100,0,
4047,12345674047,809150,cs4047,100,0,
4048,12345674048,966886,cs4048,100,0,
4049,12345674049,288129,cs4049,100,0,
4050,12345674050,777747,cs4050,100,0,
4051,12345674051,450810,cs4051,100,0,
4052,12345674052,901000,cs4052,100,0,
4053,12345674053,649003,cs4053,100,0,
4054,12345674054,412982,cs4054,100,0,
4055,12345674055,137871,cs4055,100,0,
4056,12345674056,167910,cs4056,100,0,
4057,12345674057,533296,cs4057,100,0,
4058,12345674058,282678,cs4058,100,0,
4059,12345674059,304739,cs4059,100,0,
4060,12345674060,353627,cs4060,100,0,
4061,12345674061,854265,cs4061,100,0,
4062,12345674062,115607,cs4062,100,0,
4063,12345674063,623320,cs4063,100,0,
4064,12345674064,586489,cs4064,100,0,
4065,12345674065,951577,cs4065,100,0,
4066,12345674066,447472,cs4066,100,0,
4067,12345674067,786289,cs4067,100,0,
4068,12345674068,811646,cs4068,100,0,
4069,12345674069,583584,cs4069,100,0,
4070,12345674070,702668,cs4070,100,0,
4071,12345674071,455161,cs4071,100,0,
4072,12345674072,744580,cs4072,100,0,
4073,12345674073,592798,cs4073,100,0,
4074,12345674074,564526,cs4074,100,0,
4075,12345674075,800743,cs4075,100,0,
4076,12345674076,148330,cs4076,100,0,
4077,12345674077,830562,cs4077,100,0,
4078,12345674078,303305,cs4078,100,0,
4079,12345674079,459543,cs4079,100,0,
4080,12345674080,528329,cs4080,100,0,
4081,12345674081,484306,cs4081,100,0,
4082,12345674082,689277,cs4082,100,0,
4083,12345674083,573041,cs4083,100,0,
4084,12345674084,383420,cs4084,100,0,
4085,12345674085,680433,cs4085,100,0,
4086,12345674086,934920,cs4086,100,0,
4087,12345674087,140393,cs4087,100,0,
4088,12345674088,222261,cs4088,100,0,
4089,12345674089,537027,cs4089,100,0,
4090,12345674090,527713,cs4090,100,0,
4091,12345674091,339378,cs4091,100,0,
4092,12345674092,913454,cs4092,100,0,
4093,12345674093,319536,cs4093,100,0,
4094,12345674094,135437,cs4094,100,0,
4095,12345674095,629233,cs4095,100,0,
4096,12345674096,765280,cs4096,100,0,
4097,12345674097,404377,cs4097,100,0,
4098,12345674098,598739,cs4098,100,0,
4099,12345674099,846985,cs4099,100,0,
4100,12345674100,504238,cs4100,100,0,
4101,12345674101,333199,cs4101,100,0,
4102,12345674102,871542,cs4102,100,0,
4103,12345674103,603939,cs4103,100,0,
4104,12345674104,481085,cs4104,100,0,
4105,12345674105,682952,cs4105,100,0,
4106,12345674106,464679,cs4106,100,0,
4107,12345674107,237954,cs4107,100,0,
4108,12345674108,844657,cs4108,100,0,
4109,12345674109,530081,cs4109,100,0,
4110,12345674110,877630,cs4110,100,0,
4111,12345674111,160369,cs4111,100,0,
4112,12345674112,785235,cs4112,100,0,
4113,12345674113,163164,cs4113,100,0,
4114,12345674114,451653,cs4114,100,0,
4115,12345674115,443762,cs4115,100,0,
4116,12345674116,395980,cs4116,100,0,
4117,12345674117,925309,cs4117,100,0,
4118,12345674118,602550,cs4118,100,0,
4119,12345674119,670346,cs4119,100,0,
4120,12345674120,565356,cs4120,100,0,
4121,12345674121,554967,cs4121,100,0,
4122,12345674122,316385,cs4122,100,0,
4123,12345674123,185950,cs4123,100,0,
4124,12345674124,814046,cs4124,100,0,
4125,12345674125,335190,cs4125,100,0,
4126,12345674126,330353,cs4126,100,0,
4127,12345674127,557028,cs4127,100,0,
4128,12345674128,268423,cs4128,100,0,
4129,12345674129,549031,cs4129,100,0,
4130,12345674130,492362,cs4130,100,0,
4131,12345674131,840289,cs4131,100,0,
4132,12345674132,207068,cs4132,100,0,
4133,12345674133,625139,cs4133,100,0,
4134,12345674134,942834,cs4134,100,0,
4135,12345674135,133828,cs4135,100,0,
4136,12345674136,354166,cs4136,100,0,
4137,12345674137,570499,cs4137,100,0,
4138,12345674138,842310,cs4138,100,0,
4139,12345674139,302392,cs4139,100,0,
4140,12345674140,649875,cs4140,100,0,
4141,12345674141,964457,cs4141,100,0,
4142,12345674142,471598,cs4142,100,0,
4143,12345674143,542850,cs4143,100,0,
4144,12345674144,232113,cs4144,100,0,
4145,12345674145,528999,cs4145,100,0,
4146,12345674146,712839,cs4146,100,0,
4147,12345674147,482464,cs4147,100,0,
4148,12345674148,546603,cs4148,100,0,
4149,12345674149,953954,cs4149,100,0,
4150,12345674150,565940,cs4150,100,0,
4151,12345674151,205810,cs4151,100,0,
4152,12345674152,595360,cs4152,100,0,
4153,12345674153,581347,cs4153,100,0,
4154,12345674154,499334,cs4154,100,0,
4155,12345674155,679848,cs4155,100,0,
4156,12345674156,326304,cs4156,100,0,
4157,12345674157,918034,cs4157,100,0,
4158,12345674158,508846,cs4158,100,0,
4159,12345674159,749056,cs4159,100,0,
4160,12345674160,768268,cs4160,100,0,
4161,12345674161,186140,cs4161,100,0,
4162,12345674162,204268,cs4162,100,0,
4163,12345674163,276604,cs4163,100,0,
4164,12345674164,666607,cs4164,100,0,
4165,12345674165,145598,cs4165,100,0,
4166,12345674166,817148,cs4166,100,0,
4167,12345674167,227049,cs4167,100,0,
4168,12345674168,482789,cs4168,100,0,
4169,12345674169,478778,cs4169,100,0,
4170,12345674170,726427,cs4170,100,0,
4171,12345674171,899164,cs4171,100,0,
4172,12345674172,726880,cs4172,100,0,
4173,12345674173,903619,cs4173,100,0,
4174,12345674174,778063,cs4174,100,0,
4175,12345674175,937725,cs4175,100,0,
4176,12345674176,764252,cs4176,100,0,
4177,12345674177,335633,cs4177,100,0,
4178,12345674178,533069,cs4178,100,0,
4179,12345674179,653897,cs4179,100,0,
4180,12345674180,609391,cs4180,100,0,
4181,12345674181,770447,cs4181,100,0,
4182,12345674182,799214,cs4182,100,0,
4183,12345674183,893224,cs4183,100,0,
4184,12345674184,181772,cs4184,100,0,
4185,12345674185,681157,cs4185,100,0,
4186,12345674186,261665,cs4186,100,0,
4187,12345674187,642352,cs4187,100,0,
4188,12345674188,355917,cs4188,100,0,
4189,12345674189,360787,cs4189,100,0,
4190,12345674190,485506,cs4190,100,0,
4191,12345674191,587955,cs4191,100,0,
4192,12345674192,227895,cs4192,100,0,
4193,12345674193,658414,cs4193,100,0,
4194,12345674194,320844,cs4194,100,0,
4195,12345674195,185483,cs4195,100,0,
4196,12345674196,281203,cs4196,100,0,
4197,12345674197,590597,cs4197,100,0,
4198,12345674198,988749,cs4198,100,0,
4199,12345674199,690348,cs4199,100,0,
4200,12345674200,761701,cs4200,100,0,
4201,12345674201,635270,cs4201,100,0,
4202,12345674202,759507,cs4202,100,0,
4203,12345674203,499125,cs4203,100,0,
4204,12345674204,287973,cs4204,100,0,
4205,12345674205,273869,cs4205,100,0,
4206,12345674206,203544,cs4206,100,0,
4207,12345674207,188371,cs4207,100,0,
4208,12345674208,454651,cs4208,100,0,
4209,12345674209,631196,cs4209,100,0,
4210,12345674210,277739,cs4210,100,0,
4211,12345674211,933021,cs4211,100,0,
4212,12345674212,592749,cs4212,100,0,
4213,12345674213,130355,cs4213,100,0,
4214,12345674214,362001,cs4214,100,0,
4215,12345674215,315158,cs4215,100,0,
4216,12345674216,263225,cs4216,100,0,
4217,12345674217,983970,cs4217,100,0,
4218,12345674218,212584,cs4218,100,0,
4219,12345674219,820854,cs4219,100,0,
4220,12345674220,930302,cs4220,100,0,
4221,12345674221,291825,cs4221,100,0,
4222,12345674222,409872,cs4222,100,0,
4223,12345674223,102748,cs4223,100,0,
4224,12345674224,751976,cs4224,100,0,
4225,12345674225,890242,cs4225,100,0,
4226,12345674226,718079,cs4226,100,0,
4227,12345674227,594978,cs4227,100,0,
4228,12345674228,242606,cs4228,100,0,
4229,12345674229,697984,cs4229,100,0,
4230,12345674230,522408,cs4230,100,0,
4231,12345674231,135654,cs4231,100,0,
4232,12345674232,354203,cs4232,100,0,
4233,12345674233,409694,cs4233,100,0,
4234,12345674234,600637,cs4234,100,0,
4235,12345674235,336022,cs4235,100,0,
4236,12345674236,580998,cs4236,100,0,
4237,12345674237,925314,cs4237,100,0,
4238,12345674238,635631,cs4238,100,0,
4239,12345674239,557317,cs4239,100,0,
4240,12345674240,729581,cs4240,100,0,
4241,12345674241,224948,cs4241,100,0,
4242,12345674242,899726,cs4242,100,0,
4243,12345674243,787023,cs4243,100,0,
4244,12345674244,774389,cs4244,100,0,
4245,12345674245,105683,cs4245,100,0,
4246,12345674246,999081,cs4246,100,0,
4247,12345674247,188543,cs4247,100,0,
4248,12345674248,670959,cs4248,100,0,
4249,12345674249,741928,cs4249,100,0,
4250,12345674250,118490,cs4250,100,0,
4251,12345674251,176888,cs4251,100,0,
4252,12345674252,305383,cs4252,100,0,
4253,12345674253,754224,cs4253,100,0,
4254,12345674254,542298,cs4254,100,0,
4255,12345674255,245305,cs4255,100,0,
4256,12345674256,774205,cs4256,100,0,
4257,12345674257,578992,cs4257,100,0,
4258,12345674258,861625,cs4258,100,0,
4259,12345674259,172367,cs4259,100,0,
4260,12345674260,390148,cs4260,100,0,
4261,12345674261,410816,cs4261,100,0,
4262,12345674262,593555,cs4262,100,0,
4263,12345674263,689372,cs4263,100,0,
4264,12345674264,379103,cs4264,100,0,
4265,12345674265,803750,cs4265,100,0,
4266,12345674266,574643,cs4266,100,0,
4267,12345674267,130015,cs4267,100,0,
4268,12345674268,409553,cs4268,100,0,
4269,12345674269,922718,cs4269,100,0,
4270,12345674270,592599,cs4270,100,0,
4271,12345674271,904322,cs4271,100,0,
4272,12345674272,681790,cs4272,100,0,
4273,12345674273,173199,cs4273,100,0,
4274,12345674274,271827,cs4274,100,0,
4275,12345674275,600578,cs4275,100,0,
4276,12345674276,162053,cs4276,100,0,
4277,12345674277,998417,cs4277,100,0,
4278,12345674278,151918,cs4278,100,0,
4279,12345674279,147068,cs4279,100,0,
4280,12345674280,775364,cs4280,100,0,
4281,12345674281,760813,cs4281,100,0,
4282,12345674282,604948,cs4282,100,0,
4283,12345674283,869367,cs4283,100,0,
4284,12345674284,499429,cs4284,100,0,
4285,12345674285,921386,cs4285,100,0,
4286,12345674286,338676,cs4286,100,0,
4287,12345674287,274371,cs4287,100,0,
4288,12345674288,900150,cs4288,100,0,
4289,12345674289,887580,cs4289,100,0,
4290,12345674290,726934,cs4290,100,0,
4291,12345674291,752427,cs4291,100,0,
4292,12345674292,547147,cs4292,100,0,
4293,12345674293,559168,cs4293,100,0,
4294,12345674294,646304,cs4294,100,0,
4295,12345674295,296001,cs4295,100,0,
4296,12345674296,908686,cs4296,100,0,
4297,12345674297,490403,cs4297,100,0,
4298,12345674298,582287,cs4298,100,0,
4299,12345674299,245754,cs4299,100,0,
4300,12345674300,807603,cs4300,100,0,
4301,12345674301,372166,cs4301,100,0,
4302,12345674302,763391,cs4302,100,0,
4303,12345674303,705223,cs4303,100,0,
4304,12345674304,298413,cs4304,100,0,
4305,12345674305,169980,cs4305,100,0,
4306,12345674306,508062,cs4306,100,0,
4307,12345674307,793789,cs4307,100,0,
4308,12345674308,239413,cs4308,100,0,
4309,12345674309,769909,cs4309,100,0,
4310,12345674310,848724,cs4310,100,0,
4311,12345674311,836798,cs4311,100,0,
4312,12345674312,411354,cs4312,100,0,
4313,12345674313,310478,cs4313,100,0,
4314,12345674314,698423,cs4314,100,0,
4315,12345674315,605510,cs4315,100,0,
4316,12345674316,193078,cs4316,100,0,
4317,12345674317,376063,cs4317,100,0,
4318,12345674318,406488,cs4318,100,0,
4319,12345674319,377621,cs4319,100,0,
4320,12345674320,434304,cs4320,100,0,
4321,12345674321,703638,cs4321,100,0,
4322,12345674322,202250,cs4322,100,0,
4323,12345674323,271879,cs4323,100,0,
4324,12345674324,947860,cs4324,100,0,
4325,12345674325,494765,cs4325,100,0,
4326,12345674326,311340,cs4326,100,0,
4327,12345674327,313182,cs4327,100,0,
4328,12345674328,255424,cs4328,100,0,
4329,12345674329,453798,cs4329,100,0,
4330,12345674330,764571,cs4330,100,0,
4331,12345674331,249053,cs4331,100,0,
4332,12345674332,773751,cs4332,100,0,
4333,12345674333,297607,cs4333,100,0,
4334,12345674334,337732,cs4334,100,0,
4335,12345674335,350131,cs4335,100,0,
4336,12345674336,799376,cs4336,100,0,
4337,12345674337,535697,cs4337,100,0,
4338,12345674338,167604,cs4338,100,0,
4339,12345674339,326937,cs4339,100,0,
4340,12345674340,789435,cs4340,100,0,
4341,12345674341,998506,cs4341,100,0,
4342,12345674342,920545,cs4342,100,0,
4343,12345674343,868739,cs4343,100,0,
4344,12345674344,916215,cs4344,100,0,
4345,12345674345,197490,cs4345,100,0,
4346,12345674346,650190,cs4346,100,0,
4347,12345674347,190768,cs4347,100,0,
4348,12345674348,612295,cs4348,100,0,
4349,12345674349,185267,cs4349,100,0,
4350,12345674350,141517,cs4350,100,0,
4351,12345674351,765031,cs4351,100,0,
4352,12345674352,380967,cs4352,100,0,
4353,12345674353,316976,cs4353,100,0,
4354,12345674354,755864,cs4354,100,0,
4355,12345674355,419056,cs4355,100,0,
4356,12345674356,727316,cs4356,100,0,
4357,12345674357,995833,cs4357,100,0,
4358,12345674358,949559,cs4358,100,0,
4359,12345674359,747828,cs4359,100,0,
4360,12345674360,902665,cs4360,100,0,
4361,12345674361,733339,cs4361,100,0,
4362,12345674362,407796,cs4362,100,0,
4363,12345674363,635643,cs4363,100,0,
4364,12345674364,679019,cs4364,100,0,
4365,12345674365,695145,cs4365,100,0,
4366,12345674366,740781,cs4366,100,0,
4367,12345674367,835104,cs4367,100,0,
4368,12345674368,405880,cs4368,100,0,
4369,12345674369,859725,cs4369,100,0,
4370,12345674370,632815,cs4370,100,0,
4371,12345674371,223477,cs4371,100,0,
4372,12345674372,208681,cs4372,100,0,
4373,12345674373,355057,cs4373,100,0,
4374,12345674374,704577,cs4374,100,0,
4375,12345674375,770865,cs4375,100,0,
4376,12345674376,515763,cs4376,100,0,
4377,12345674377,345864,cs4377,100,0,
4378,12345674378,114779,cs4378,100,0,
4379,12345674379,742618,cs4379,100,0,
4380,12345674380,271506,cs4380,100,0,
4381,12345674381,986258,cs4381,100,0,
4382,12345674382,237393,cs4382,100,0,
4383,12345674383,883973,cs4383,100,0,
4384,12345674384,210376,cs4384,100,0,
4385,12345674385,473480,cs4385,100,0,
4386,12345674386,148232,cs4386,100,0,
4387,12345674387,974329,cs4387,100,0,
4388,12345674388,278232,cs4388,100,0,
4389,12345674389,220725,cs4389,100,0,
4390,12345674390,971948,cs4390,100,0,
4391,12345674391,179244,cs4391,100,0,
4392,12345674392,919893,cs4392,100,0,
4393,12345674393,473428,cs4393,100,0,
4394,12345674394,432226,cs4394,100,0,
4395,12345674395,951505,cs4395,100,0,
4396,12345674396,397461,cs4396,100,0,
4397,12345674397,246555,cs4397,100,0,
4398,12345674398,193602,cs4398,100,0,
4399,12345674399,870946,cs4399,100,0,
4400,12345674400,748524,cs4400,100,0,
4401,12345674401,913713,cs4401,100,0,
4402,12345674402,583240,cs4402,100,0,
4403,12345674403,553611,cs4403,100,0,
4404,12345674404,617655,cs4404,100,0,
4405,12345674405,539591,cs4405,100,0,
4406,12345674406,481892,cs4406,100,0,
4407,12345674407,618117,cs4407,100,0,
4408,12345674408,174338,cs4408,100,0,
4409,12345674409,894374,cs4409,100,0,
4410,12345674410,999624,cs4410,100,0,
4411,12345674411,926416,cs4411,100,0,
4412,12345674412,929981,cs4412,100,0,
